City,Country,State Province,Latitude (generated),Longitude (generated)
Martinsried,DE,BY,,
Martinsheim,DE,BY,,
Marquartstein,DE,BY,,
Maroldsweisach,DE,BY,,
Marloffstein,DE,BY,,
Marktzeuln,DE,BY,,
Marktschorgast,DE,BY,,
Marktrodach,DE,BY,,
Marktredwitz,DE,BY,50.0018,12.0838
Marktoberdorf,DE,BY,47.779,10.6192
Marktleuthen,DE,BY,,
Marktleugast,DE,BY,,
Marktl,DE,BY,,
Marktheidenfeld,DE,BY,,
Marktbreit,DE,BY,,
Markt Taschendorf,DE,BY,,
Markt Schwaben,DE,BY,,
Markt Rettenbach,DE,BY,,
Markt Nordheim,DE,BY,,
Markt Indersdorf,DE,BY,,
Markt Erlbach,DE,BY,,
Markt Einersheim,DE,BY,,
Markt Bibart,DE,BY,,
Marklkofen,DE,BY,,
Mantel,DE,BY,,
Manching,DE,BY,,
Mamming,DE,BY,,
Mammendorf,DE,BY,,
Mallersdorf-Pfaffenberg,DE,BY,,
Malching,DE,BY,,
Maisach,DE,BY,,
Mainstockheim,DE,BY,,
Mainleus,DE,BY,,
Mainburg,DE,BY,,
Mainaschaff,DE,BY,,
Mailing,DE,BY,,
Maierhöfen,DE,BY,,
Lupburg,DE,BY,,
Lülsfeld,DE,BY,,
Luhe-Wildenau,DE,BY,,
Ludwigsstadt,DE,BY,,
Loiching,DE,BY,,
Lohr,DE,BY,49.8702,9.6038
Litzendorf,DE,BY,,
Lisberg,DE,BY,,
Lindenberg im Allgäu,DE,BY,,
Lindenberg,DE,BY,,
Lindberg,DE,BY,,
Lindau,DE,BY,47.5461,9.6841
Lichtenfels,DE,BY,50.1465,11.0636
Lichtenau,DE,BY,,
Leutenbach,DE,BY,,
Leupoldsgrün,DE,BY,,
Leonberg,DE,BY,,
Lenting,DE,BY,,
Lenggries,DE,BY,,
Leipheim,DE,BY,,
Leinburg,DE,BY,,
Leinach,DE,BY,,
Leiblfing,DE,BY,,
Lehrberg,DE,BY,,
Lautertal,DE,BY,,
Lauingen (Donau),DE,BY,,
Lauingen,DE,BY,,
Laufen,DE,BY,,
Laufach,DE,BY,,
Lauf a.d.Pegnitz,DE,BY,,
Lauben,DE,BY,,
Lappersdorf,DE,BY,,
Lanzendorf,DE,BY,,
Langweid am Lech,DE,BY,,
Langquaid,DE,BY,,
Langfurth,DE,BY,,
Langerringen,DE,BY,,
Langenzenn,DE,BY,,
Langensendelbach,DE,BY,,
Langenpreising,DE,BY,,
Langenbach,DE,BY,,
Landshut,DE,BY,48.5369,12.1519
Landsberg am Lech,DE,BY,48.0494,10.8768
Landkreis Starnberg,DE,BY,,
Landkreis Roth,DE,BY,,
Landkreis Passau,DE,BY,,
Landkreis München,DE,BY,,
Landkreis Kitzingen,DE,BY,,
Landkreis Ebersberg,DE,BY,,
Landkreis Bad Tölz-Wolfratshausen,DE,BY,,
Landkreis Ansbach,DE,BY,,
Landkreis Altötting,DE,BY,,
Landkreis Aichach-Friedberg,DE,BY,,
Landau an der Isar,DE,BY,,
Lam,DE,BY,,
Kutzenhausen,DE,BY,,
Kürnach,DE,BY,,
Küps,DE,BY,,
Kupferberg,DE,BY,,
Kümmersbruck,DE,BY,,
Kumhausen,DE,BY,,
Kulmbach,DE,BY,50.1072,11.4587
Kühbach,DE,BY,,
Krumbach,DE,BY,,
Kronach,DE,BY,,
Krombach,DE,BY,,
Kreuzwertheim,DE,BY,,
Kreuth,DE,BY,,
Krailling,DE,BY,,
Krailing,DE,BY,,
Kraftisried,DE,BY,,
Kötzting,DE,BY,,
Kötz,DE,BY,,
Kottgeisering,DE,BY,,
Kösching,DE,BY,,
Kornburg,DE,BY,,
Konradsreuth,DE,BY,,
Konnersreuth,DE,BY,,
Königsfeld,DE,BY,,
Königsdorf,DE,BY,,
Königsbrunn,DE,BY,48.2687,10.891
Königsberg in Bayern,DE,BY,,
Kolbermoor,DE,BY,47.8502,12.0653
Köfering,DE,BY,,
Kochel am See,DE,BY,,
Knetzgau,DE,BY,,
Klingenberg am Main,DE,BY,,
Kleinwallstadt,DE,BY,,
Kleinostheim,DE,BY,,
Kleinkötz,DE,BY,,
Kleinheubach,DE,BY,,
Kleinaitingen,DE,BY,,
Klais,DE,BY,,
Kitzingen,DE,BY,49.7388,10.1607
Kist,DE,BY,,
Kissing,DE,BY,,
Kirchseeon,DE,BY,,
Kirchroth,DE,BY,,
Kirchlauter,DE,BY,,
Kirchheim in Schwaben,DE,BY,,
Kirchheim bei München,DE,BY,,
Kirchheim,DE,BY,,
Kirchham,DE,BY,,
Kirchenlaibach,DE,BY,,
Kirchdorf im Wald,DE,BY,,
Kirchdorf am Inn,DE,BY,,
Kirchberg,DE,BY,,
Kirchanschöring,DE,BY,,
Kipfenberg,DE,BY,,
Kinsau,DE,BY,,
Kinding,DE,BY,,
Kienberg,DE,BY,,
Kiefersfelden,DE,BY,,
Kempten (Allgäu),DE,BY,47.7243,10.3152
Kemnath,DE,BY,,
Kellmünz,DE,BY,,
Kelheim,DE,BY,48.9162,11.8704
Keilberg,DE,BY,,
Kaufering,DE,BY,,
Kaufbeuren,DE,BY,47.8797,10.624
Kastl,DE,BY,,
Kasendorf,DE,BY,,
Karlstein am Main,DE,BY,,
Karlstein,DE,BY,,
Karlstadt,DE,BY,49.9598,9.7672
Karlskron,DE,BY,,
Karlshuld,DE,BY,,
Karlsfeld,DE,BY,48.223,11.4718
Karbach,DE,BY,,
Kammlach,DE,BY,,
Kammerstein,DE,BY,,
Kaltental,DE,BY,,
Kalchreuth,DE,BY,,
Kaisheim,DE,BY,,
Kaikenried,DE,BY,,
Kahl am Main,DE,BY,,
Johanniskirchen,DE,BY,,
Jetzendorf,DE,BY,,
Jettingen-Scheppach,DE,BY,,
Jandelsbrunn,DE,BY,,
Itzling,DE,BY,,
Issigau,DE,BY,,
Ismaning,DE,BY,48.2273,11.6763
Irschenberg,DE,BY,,
Ippesheim,DE,BY,,
Iphofen,DE,BY,,
Inzell,DE,BY,,
Inning am Holz,DE,BY,,
Inning am Ammersee,DE,BY,,
Innernzell,DE,BY,,
Ingolstadt,DE,BY,48.7624,11.4252
Immenstadt im Allgäu,DE,BY,,
Ilmmünster,DE,BY,,
Illschwang,DE,BY,,
Illesheim,DE,BY,,
Illertissen,DE,BY,48.2229,10.1051
Igling,DE,BY,,
Ichenhausen,DE,BY,,
Hutthurm,DE,BY,,
Hunding,DE,BY,,
Hunderdorf,DE,BY,,
Hummeltal,DE,BY,,
Huisheim,DE,BY,,
Huglfing,DE,BY,,
Hösbach,DE,BY,,
Hörlkofen,DE,BY,,
Hörgertshausen,DE,BY,,
Horgau,DE,BY,,
Hopfen,DE,BY,,
Holzkirchen,DE,BY,47.8774,11.7013
Holzheim,DE,BY,,
Holzgünz,DE,BY,,
Hollfeld,DE,BY,,
Hohenwart,DE,BY,,
Hohenthann,DE,BY,,
Hohenschwangau,DE,BY,,
Hohenpolding,DE,BY,,
Hohenlinden,DE,BY,,
Höhenkirchen-Siegertsbrunn,DE,BY,,
Hohenkammer,DE,BY,,
Hohenfels,DE,BY,,
Hohenbrunn,DE,BY,,
Hofstetten,DE,BY,,
Hofkirchen,DE,BY,,
Hofheim in Unterfranken,DE,BY,,
Hof,DE,BY,50.3219,11.9189
Höchstädt an der Donau,DE,BY,,
Höchstadt an der Aisch,DE,BY,,
Höchberg,DE,BY,,
Hirschau,DE,BY,,
Hirschaid,DE,BY,,
Himmelkron,DE,BY,,
Hilpoltstein,DE,BY,,
Heufeld,DE,BY,,
Hetzles,DE,BY,,
Hettstadt,DE,BY,,
Heßdorf,DE,BY,,
Herzogenaurach,DE,BY,49.569,10.8809
Hersbruck,DE,BY,,
Herrsching am Ammersee,DE,BY,,
Herrngiersdorf,DE,BY,,
Herrieden,DE,BY,,
Heroldsberg,DE,BY,,
Heroldsbach,DE,BY,,
Hergensweiler,DE,BY,,
Hengersberg,DE,BY,,
Hendungen,DE,BY,,
Hemhofen,DE,BY,,
Hemau,DE,BY,,
Helmstadt,DE,BY,,
Helmbrechts,DE,BY,,
Heinersreuth,DE,BY,,
Heimstetten,DE,BY,,
Heimertingen,DE,BY,,
Heimenkirch,DE,BY,,
Heimbuchenthal,DE,BY,,
Heilsbronn,DE,BY,,
Heiligenstadt,DE,BY,,
Heidenheim,DE,BY,,
Heideck,DE,BY,,
Hebertshausen,DE,BY,,
Hebertsfelden,DE,BY,,
Hauzenberg,DE,BY,,
Hausham,DE,BY,,
Hausen bei Würzburg,DE,BY,,
Hausen b.Würzburg,DE,BY,,
Hausen,DE,BY,,
Haßfurt,DE,BY,,
Harthof,DE,BY,,
Hart,DE,BY,,
Harlaching,DE,BY,,
Harburg,DE,BY,,
Hammelburg,DE,BY,,
Hallstadt,DE,BY,,
Hallerndorf,DE,BY,,
Hallbergmoos,DE,BY,,
Halfing,DE,BY,,
Haldenwang,DE,BY,,
Halblech,DE,BY,,
Haimhausen,DE,BY,,
Haibach,DE,BY,,
Hahnbach,DE,BY,,
Hafenlohr,DE,BY,,
Habach,DE,BY,,
Haar,DE,BY,48.1106,11.729
Haag in Oberbayern,DE,BY,,
Haag,DE,BY,,
Gunzenhausen,DE,BY,49.1154,10.7536
Günzburg,DE,BY,48.4529,10.2882
Günzach,DE,BY,,
Güntersleben,DE,BY,,
Gundremmingen,DE,BY,,
Gundelsheim,DE,BY,,
Gundelfingen a.d. Donau,DE,BY,,
Grünwald,DE,BY,,
Grünenbach,DE,BY,,
Grub,DE,BY,,
Großwallstadt,DE,BY,,
Großseeham,DE,BY,,
Großostheim,DE,BY,49.9219,9.0741
Großmehring,DE,BY,,
Großlangheim,DE,BY,,
Großkarolinenfeld,DE,BY,,
Großhesselohe,DE,BY,,
Großhelfendorf,DE,BY,,
Großheirath,DE,BY,,
Großhadern,DE,BY,,
Großenseebach,DE,BY,,
Großeibstadt,DE,BY,,
Großdingharting,DE,BY,,
Großbardorf,DE,BY,,
Großaitingen,DE,BY,,
Gröbenzell,DE,BY,48.1941,11.3716
Griesstätt,DE,BY,,
Greußenheim,DE,BY,,
Gremsdorf,DE,BY,,
Greifenberg,DE,BY,,
Greding,DE,BY,,
Grassau,DE,BY,,
Grasbrunn,DE,BY,,
Grainau,DE,BY,,
Grafrath,DE,BY,,
Grafing bei München,DE,BY,,
Grafing,DE,BY,,
Grafenwöhr,DE,BY,,
Grafenrheinfeld,DE,BY,,
Gräfenberg,DE,BY,,
Grafenau,DE,BY,,
Gräfelfing,DE,BY,,
Grabenstätt,DE,BY,,
Graben,DE,BY,,
Gotteszell,DE,BY,,
Gößweinstein,DE,BY,,
Gössenheim,DE,BY,,
Gollhofen,DE,BY,,
Goldkronach,DE,BY,,
Goldbach,DE,BY,,
Gochsheim,DE,BY,,
Gmund am Tegernsee,DE,BY,,
Glonn,DE,BY,,
Gleißenberg,DE,BY,,
Gilching,DE,BY,48.1091,11.3002
Giesing,DE,BY,,
Giebelstadt,DE,BY,,
Gessertshausen,DE,BY,,
Geslau,DE,BY,,
Gerzen,DE,BY,,
Gersthofen,DE,BY,48.424,10.8791
Gerolzhofen,DE,BY,,
Germering,DE,BY,48.1347,11.3632
Germaringen,DE,BY,,
Gerhardshofen,DE,BY,,
Geretsried,DE,BY,47.8552,11.4816
Gerbrunn,DE,BY,,
Georgensgmünd,DE,BY,,
Gemünden,DE,BY,,
Geldersheim,DE,BY,,
Geisenhausen,DE,BY,,
Geisenfeld,DE,BY,,
Geiselwind,DE,BY,,
Geiselhöring,DE,BY,,
Geiselgasteig,DE,BY,,
Geiselbach,DE,BY,,
Geiersthal,DE,BY,,
Gefrees,DE,BY,,
Gebsattel,DE,BY,,
Gauting,DE,BY,48.0673,11.379
Gattendorf,DE,BY,,
Gars am Inn,DE,BY,,
Garmisch-Partenkirchen,DE,BY,47.4929,11.0868
Garmisch,DE,BY,,
Garching bei München,DE,BY,48.2491,11.6515
Garching an der Alz,DE,BY,,
Gangkofen,DE,BY,,
Gaimersheim,DE,BY,,
Gachenbach,DE,BY,,
Gablingen,DE,BY,,
Füssen,DE,BY,,
Furth im Wald,DE,BY,,
Fürth,DE,BY,49.4733,10.9903
Fürstenzell,DE,BY,,
Fürstenfeldbruck,DE,BY,48.1792,11.2546
Fröttmaning,DE,BY,,
Friedberg,DE,BY,48.3551,10.9786
Fridolfing,DE,BY,,
Frickenhausen am Main,DE,BY,,
Frickenhausen,DE,BY,,
Freyung,DE,BY,,
Freystadt,DE,BY,,
Frensdorf,DE,BY,,
Freising,DE,BY,48.4008,11.7438
Freimann,DE,BY,,
Freilassing,DE,BY,47.8422,12.9769
Fraunberg,DE,BY,,
Frauenau,DE,BY,,
Frasdorf,DE,BY,,
Frankfurt,DE,BY,,
Franken,DE,BY,,
Forstinning,DE,BY,,
Forstern,DE,BY,,
Forheim,DE,BY,,
Forchheim,DE,BY,49.7179,11.0607
Flughafen München,DE,BY,,
Flossenbürg,DE,BY,,
Flachslanden,DE,BY,,
Fischen im Allgäu,DE,BY,,
Fischbachau,DE,BY,,
Fischach,DE,BY,,
Finsing,DE,BY,,
Finning,DE,BY,,
Fichtelberg,DE,BY,,
Feuchtwangen,DE,BY,,
Feucht,DE,BY,,
Fensterbach,DE,BY,,
Feldkirchen-Westerham,DE,BY,,
Feldkirchen,DE,BY,,
Feldafing,DE,BY,,
Feilitzsch,DE,BY,,
Feichten a.d.Alz,DE,BY,,
Faulbach,DE,BY,,
Farchant,DE,BY,,
Falkenberg,DE,BY,,
Fahrenzhausen,DE,BY,,
Eurasburg,DE,BY,,
Euerdorf,DE,BY,,
Euerbach,DE,BY,,
Ettringen,DE,BY,,
Ettal,DE,BY,,
Estenfeld,DE,BY,,
Essenbach,DE,BY,,
Esselbach,DE,BY,,
Eschlkam,DE,BY,,
Eschenlohe,DE,BY,,
Eschenbach in der Oberpfalz,DE,BY,,
Erlenbach am Main,DE,BY,,
Erlenbach,DE,BY,,
Erlbach,DE,BY,,
Erlangen,DE,BY,49.598,11.0026
Erlabrunn,DE,BY,,
Erkheim,DE,BY,,
Erharting,DE,BY,,
Ergoldsbach,DE,BY,,
Ergolding,DE,BY,,
Ergersheim,DE,BY,,
Eresing,DE,BY,,
Erdweg,DE,BY,,
Erding,DE,BY,48.3087,11.9082
Erbendorf,DE,BY,,
Eppishausen,DE,BY,,
Ensdorf,DE,BY,,
Engelsberg,DE,BY,,
Emskirchen,DE,BY,,
Emmerting,DE,BY,,
Emmering,DE,BY,,
Eltmann,DE,BY,,
Elsenfeld,DE,BY,,
Elsendorf,DE,BY,,
Elmau,DE,BY,,
Ellzee,DE,BY,,
Ellmau,DE,BY,,
Ellingen,DE,BY,,
Elfershausen,DE,BY,,
Elchingen,DE,BY,,
Eitting,DE,BY,,
Eitensheim,DE,BY,,
Eisingen,DE,BY,,
Eiselfing,DE,BY,,
Einsbach,DE,BY,,
Eichstätt,DE,BY,,
Eichendorf,DE,BY,,
Eichenau,DE,BY,,
Eibelstadt,DE,BY,,
Ehingen,DE,BY,,
Ehekirchen,DE,BY,,
Egmating,DE,BY,,
Egloffstein,DE,BY,,
Egling,DE,BY,,
Eging am See,DE,BY,,
Eging,DE,BY,,
Eggstätt,DE,BY,,
Eggolsheim,DE,BY,,
Egglkofen,DE,BY,,
Eggenfelden,DE,BY,,
Egg an der Günz,DE,BY,,
Effeltrich,DE,BY,,
Edling,DE,BY,,
Ederheim,DE,BY,,
Edelsfeld,DE,BY,,
Eckersmühlen,DE,BY,,
Eckersdorf,DE,BY,,
Eckental,DE,BY,,
Eching,DE,BY,,
Ebrach,DE,BY,,
Ebnath,DE,BY,,
Ebersdorf,DE,BY,,
Ebersberg,DE,BY,,
Ebern,DE,BY,,
Ebermannstadt,DE,BY,,
Ebermannsdorf,DE,BY,,
Ebensfeld,DE,BY,,
Ebenhausen,DE,BY,,
Dürrnhaar,DE,BY,,
Dürnberg,DE,BY,,
Durach,DE,BY,,
Drachselsried,DE,BY,,
Dornach,DE,BY,,
Dörfles-Esbach,DE,BY,,
Dorfen,DE,BY,,
Donnersdorf,DE,BY,,
Donauwörth,DE,BY,48.7182,10.7804
Donaustauf,DE,BY,,
Dombühl,DE,BY,,
Dollnstein,DE,BY,,
Döhlau,DE,BY,,
Dittenheim,DE,BY,,
Dinkelscherben,DE,BY,,
Dinkelsbühl,DE,BY,,
Dingolfing,DE,BY,48.629,12.4981
Dillingen an der Donau,DE,BY,48.5761,10.4969
Dietramszell,DE,BY,,
Dietmannsried,DE,BY,,
Dietfurt an der Altmühl,DE,BY,,
Dietfurt,DE,BY,,
Dietersheim,DE,BY,,
Dietersburg,DE,BY,,
Dietenhofen,DE,BY,,
Dießen am Ammersee,DE,BY,,
Diespeck,DE,BY,,
Diedorf,DE,BY,,
Deuerling,DE,BY,,
Dettenheim,DE,BY,,
Dettelbach,DE,BY,,
Denklingen,DE,BY,,
Denkendorf,DE,BY,,
Deiningen,DE,BY,,
Deggendorf,DE,BY,48.8313,12.9622
Deching,DE,BY,,
Dasing,DE,BY,,
Dachsbach,DE,BY,,
Dachau,DE,BY,48.2594,11.4343
Creußen,DE,BY,,
Coburg,DE,BY,50.2632,10.9662
Chiemsee,DE,BY,,
Chieming,DE,BY,,
Chiemgau,DE,BY,,
Cham,DE,BY,49.2205,12.6628
Cadolzburg,DE,BY,,
Bütthard,DE,BY,,
Buttenwiesen,DE,BY,,
Buttenheim,DE,BY,,
Burtenbach,DE,BY,,
Burkardroth,DE,BY,,
Burgwindheim,DE,BY,,
Burgthann,DE,BY,,
Bürgstadt,DE,BY,,
Burgpreppach,DE,BY,,
Burgoberbach,DE,BY,,
Burglengenfeld,DE,BY,,
Burgkunstadt,DE,BY,,
Burgkirchen an der Alz,DE,BY,,
Burgheim,DE,BY,,
Burghausen,DE,BY,48.1583,12.8329
Burghaslach,DE,BY,,
Burggen,DE,BY,,
Burgebrach,DE,BY,,
Burgbernheim,DE,BY,,
Burgau,DE,BY,,
Buchloe,DE,BY,,
Büchlberg,DE,BY,,
Büchenbach,DE,BY,,
Buchbach,DE,BY,,
Buch am Erlbach,DE,BY,,
Buch,DE,BY,,
Bubesheim,DE,BY,,
Bubenreuth,DE,BY,,
Brunnthal,DE,BY,,
Brunnen,DE,BY,,
Brunn,DE,BY,,
Bruckmühl,DE,BY,47.8827,11.9152
Bruckerhof,DE,BY,,
Bruckberg,DE,BY,,
Breitengüßbach,DE,BY,,
Brannenburg,DE,BY,,
Böhmfeld,DE,BY,,
Bogenhausen,DE,BY,,
Bogen,DE,BY,,
Bodolz,DE,BY,,
Bodenwöhr,DE,BY,,
Bodenmais,DE,BY,,
Bodenkirchen,DE,BY,,
Bobingen,DE,BY,48.2646,10.8267
Blaichach,DE,BY,,
Bissingen,DE,BY,,
Bischofswiesen,DE,BY,,
Bischofsmais,DE,BY,,
Bischofsheim an der Rhön,DE,BY,,
Bischberg,DE,BY,,
Birkenfeld,DE,BY,,
Birgland,DE,BY,,
Bindlach,DE,BY,,
Biessenhofen,DE,BY,,
Biebelried,DE,BY,,
Bibertal,DE,BY,,
Biberbach,DE,BY,,
Betzigau,DE,BY,,
Betzenstein,DE,BY,,
Bessenbach,DE,BY,,
Bernried,DE,BY,,
Bernhardswald,DE,BY,,
Berngau,DE,BY,,
Bernau am Chiemsee,DE,BY,,
Bernau a.Chiemsee,DE,BY,,
Bergrheinfeld,DE,BY,,
Berglern,DE,BY,,
Bergkirchen,DE,BY,,
Berg bei Neumarkt in der Oberpfalz,DE,BY,,
Berg am Laim,DE,BY,,
Berg,DE,BY,,
Berchtesgaden,DE,BY,,
Berching,DE,BY,,
Beratzhausen,DE,BY,,
Benningen,DE,BY,,
Benediktbeuern,DE,BY,,
Beilngries,DE,BY,,
Bechhofen,DE,BY,,
Bayrischzell,DE,BY,,
Bayreuth,DE,BY,49.9453,11.5712
Bayersoien,DE,BY,,
Bayerisch Gmain,DE,BY,,
Bayerbach,DE,BY,,
Baunach,DE,BY,,
Bärnbach,DE,BY,,
Barbing,DE,BY,,
Bamberg,DE,BY,49.8918,10.8933
Baldham,DE,BY,,
Balderschwang,DE,BY,,
Baiersdorf,DE,BY,,
Baierbrunn,DE,BY,,
Bad Wörishofen,DE,BY,,
Bad Windsheim,DE,BY,,
Bad Wiessee,DE,BY,,
Bad Tölz,DE,BY,47.7605,11.5575
Bad Steben,DE,BY,,
Bad Staffelstein,DE,BY,,
Bad Rodach,DE,BY,,
Bad Reichenhall,DE,BY,47.721,12.8739
Bad Neustadt an der Saale,DE,BY,50.3207,10.2163
Bad Kötzting,DE,BY,,
Bad Königshofen im Grabfeld,DE,BY,,
Bad Kissingen,DE,BY,50.204,10.0753
Bad Hindelang,DE,BY,,
Bad Heilbrunn,DE,BY,,
Bad Grönenbach,DE,BY,,
Bad Griesbach,DE,BY,,
Bad Füssing,DE,BY,,
Bad Feilnbach,DE,BY,,
Bad Endorf,DE,BY,,
Bad Brückenau,DE,BY,,
Bad Bocklet,DE,BY,,
Bad Birnbach,DE,BY,,
Bad Berneck im Fichtelgebirge,DE,BY,,
Bad Alexandersbad,DE,BY,,
Bad Aibling,DE,BY,47.8639,12.0105
Bad Abbach,DE,BY,,
Bad,DE,BY,,
Babenhausen,DE,BY,,
Baar-Ebenhausen,DE,BY,,
Baar,DE,BY,,
Aystetten,DE,BY,,
Aying,DE,BY,,
Aurachtal,DE,BY,,
Aurach,DE,BY,,
Aura an der Saale,DE,BY,,
"Augsburg, Stadt",DE,BY,,
Augsburg,DE,BY,48.3703,10.8979
Aufham,DE,BY,,
Auerbach,DE,BY,,
Aub,DE,BY,,
Au in der Hallertau,DE,BY,,
Aschheim,DE,BY,,
Aschau im Chiemgau,DE,BY,,
Aschau am Inn,DE,BY,,
Aschau a.Inn,DE,BY,,
Aschau,DE,BY,,
Aschaffenburg,DE,BY,49.9742,9.1471
Asbach-Bäumenheim,DE,BY,,
Asbach,DE,BY,,
Arzberg,DE,BY,,
Arrach,DE,BY,,
Arnstorf,DE,BY,,
Arnstein,DE,BY,,
Arnbruck,DE,BY,,
Aretsried,DE,BY,,
Anzing,DE,BY,,
Antdorf,DE,BY,,
Ansbach,DE,BY,49.3007,10.572
Andechs,DE,BY,,
Ampfing,DE,BY,,
Ampermoching,DE,BY,,
Amorbach,DE,BY,,
Ammersee,DE,BY,,
Ammerndorf,DE,BY,,
Ammerland,DE,BY,,
Amerang,DE,BY,,
Amberg,DE,BY,49.4469,11.8627
Alzenau in Unterfranken,DE,BY,50.0867,9.0743
Altusried,DE,BY,,
Altötting,DE,BY,,
Altmannstein,DE,BY,,
Altenstadt an der Waldnaab,DE,BY,,
Altenstadt,DE,BY,,
Altenmarkt an der Alz,DE,BY,,
Altenmarkt,DE,BY,,
Altenkunstadt,DE,BY,,
Altendorf,DE,BY,,
Alteiselfing,DE,BY,,
Alteglofsheim,DE,BY,,
Altdorf bei Nürnberg,DE,BY,,
Altdorf,DE,BY,49.3856,11.3554
Alling,DE,BY,,
Allgäu,DE,BY,,
Allershausen,DE,BY,,
Allersberg,DE,BY,,
Allach,DE,BY,,
Aldersbach,DE,BY,,
Aiterhofen,DE,BY,,
Aislingen,DE,BY,,
Ainring,DE,BY,,
Aindling,DE,BY,,
Aidenbach,DE,BY,,
Aichach,DE,BY,48.458,11.1303
Aicha vorm Wald,DE,BY,,
Ahorn,DE,BY,,
Affing,DE,BY,,
Adlkofen,DE,BY,,
Adelsried,DE,BY,,
Adelshofen,DE,BY,,
Adelsdorf,DE,BY,,
Adelholzen,DE,BY,,
Abtswind,DE,BY,,
Abensberg,DE,BY,,
Abenberg,DE,BY,,
Zwingenberg,DE,BW,,
Zwiefalten,DE,BW,,
Zweiflingen,DE,BW,,
Zuzenhausen,DE,BW,,
Zuffenhausen,DE,BW,,
Zollernalbkreis,DE,BW,,
Zimmern ob Rottweil,DE,BW,,
Zimmern,DE,BW,,
Zell unter Aichelberg,DE,BW,,
Zell im Wiesental,DE,BW,,
Zell am Harmersbach,DE,BW,,
Zell,DE,BW,,
Zaisenhausen,DE,BW,,
Zaberfeld,DE,BW,,
Wutöschingen,DE,BW,,
Wüstenrot,DE,BW,,
Wurmlingen,DE,BW,,
Wurmberg,DE,BW,,
Wört,DE,BW,,
Wolpertshausen,DE,BW,,
Wolfschlugen,DE,BW,,
Wolfegg,DE,BW,,
Wolfach,DE,BW,,
Wittlingen,DE,BW,,
Winterlingen,DE,BW,,
Winterbach,DE,BW,,
Winnenden,DE,BW,48.8761,9.3951
Winden im Elztal,DE,BW,,
Wimsheim,DE,BW,,
Willstätt,DE,BW,,
Wilhelmsdorf,DE,BW,,
Wildberg,DE,BW,,
Wiesloch,DE,BW,49.2953,8.7016
Wiesensteig,DE,BW,,
Wiesenbach,DE,BW,,
Wiernsheim,DE,BW,,
Wettenberg,DE,BW,,
Westhausen,DE,BW,,
Westerheim,DE,BW,,
Wertheim,DE,BW,49.7587,9.5174
Wernau,DE,BW,,
Wendlingen am Neckar,DE,BW,48.6725,9.3792
Wendlingen,DE,BW,,
Wembach,DE,BW,,
Welzheim,DE,BW,,
Wellendingen,DE,BW,,
Weißbach,DE,BW,,
Weissach im Tal,DE,BW,,
Weissach,DE,BW,,
Weinstadt,DE,BW,,
Weinsberg,DE,BW,,
Weinheim,DE,BW,49.555,8.6707
Weingarten,DE,BW,47.8083,9.6408
Weilimdorf,DE,BW,,
Weilheim an der Teck,DE,BW,,
Weil im Schönbuch,DE,BW,,
Weil der Stadt,DE,BW,48.7519,8.8733
Weil am Rhein,DE,BW,47.5928,7.6329
Weikersheim,DE,BW,,
Weidenstetten,DE,BW,,
Wehr,DE,BW,,
Wehingen,DE,BW,,
Wäschenbeuren,DE,BW,,
Warthausen,DE,BW,,
Wangen im Allgäu,DE,BW,47.6879,9.8331
Wangen,DE,BW,,
Walzbachtal,DE,BW,,
Walldürn,DE,BW,,
Walldorf,DE,BW,,
Walheim,DE,BW,,
Waldstetten,DE,BW,,
Waldshut-Tiengen,DE,BW,47.6237,8.2145
Waldshut,DE,BW,,
Waldmössingen,DE,BW,,
Waldkirch,DE,BW,48.0936,7.9605
Waldenburg,DE,BW,,
Waldenbuch,DE,BW,,
Walddorfhäslach,DE,BW,,
Waldbrunn,DE,BW,,
Waldbronn,DE,BW,,
Waldachtal,DE,BW,,
Wain,DE,BW,,
Waibstadt,DE,BW,,
Waiblingen,DE,BW,48.833,9.3136
Wahlwies,DE,BW,,
Waghäusel,DE,BW,49.2512,8.5173
Völkersbach,DE,BW,,
Vöhringen,DE,BW,,
Vöhrenbach,DE,BW,,
Vogt,DE,BW,,
Villingendorf,DE,BW,,
Villingen-Schwenningen,DE,BW,48.0621,8.538
Vaihingen an der Enz,DE,BW,48.9338,8.9604
Vaihingen (Stuttgart),DE,BW,,
Utzenfeld,DE,BW,,
Urloffen,DE,BW,,
Urbach,DE,BW,,
Untertürkheim,DE,BW,,
Unterschneidheim,DE,BW,,
Unterreichenbach,DE,BW,,
Untermünkheim,DE,BW,,
Untermarchtal,DE,BW,,
Unterkirnach,DE,BW,,
Untergruppenbach,DE,BW,,
Unterensingen,DE,BW,,
Unterelchingen,DE,BW,,
Untereisesheim,DE,BW,,
Universität,DE,BW,,
Ummendorf,DE,BW,,
Umkirch,DE,BW,,
Ulm Jungingen,DE,BW,,
Ulm,DE,BW,48.3971,9.9879
Ühlingen-Birkendorf,DE,BW,,
Uhldingen-Mühlhofen,DE,BW,,
Uhingen,DE,BW,,
Ubstadt-Weiher,DE,BW,,
Überlingen,DE,BW,47.7673,9.1591
Tuttlingen,DE,BW,47.9859,8.8193
Tuningen,DE,BW,,
Tübingen,DE,BW,48.5204,9.0492
Trossingen,DE,BW,48.077,8.6386
Trochtelfingen,DE,BW,,
Triberg,DE,BW,,
Todtnau,DE,BW,,
Titisee-Neustadt,DE,BW,,
