"","city","stateProvince","country","ncity"
"2275","Heimertingen","BY","DE",66
"2276","Heimsheim","BW","DE",71
"2277","Heimstetten","BY","DE",15
"2278","Heinersbrück","BB","DE",5
"2279","Heinersreuth","BY","DE",45
"2280","Heiningen","BW","DE",32
"2281","Heinsberg","NW","DE",631
"2282","Heinsdorfergrund","SN","DE",155
"2283","Heitersheim","BW","DE",125
"2284","Helbedündorf","TH","DE",1
"2285","Helgoland","SH","DE",57
"2286","Hellenthal","NW","DE",77
"2287","Hellingen","TH","DE",7
"2288","Helmbrechts","BY","DE",280
"2289","Helmenzen","RP","DE",10
"2290","Helmstadt","BY","DE",30
"2291","Helmstadt-Bargen","BW","DE",7
"2292","Helmstedt","NI","DE",598
"2293","Helpsen","NI","DE",18
"2294","Helpsen Kirchhorsten","NI","DE",16
"2295","Helsa","HE","DE",20
"2296","Heltersberg","RP","DE",9
"2297","Helvesiek","NI","DE",22
"2298","Hemau","BY","DE",31
"2299","Hemer","NW","DE",566
"2300","Hemhofen","BY","DE",38
"2301","Hemme","SH","DE",5
"2302","Hemmingen","BW","DE",35
"2303","Hemmingen","NI","DE",230
"2304","Hemmingstedt","SH","DE",11
"2305","Hemmoor","NI","DE",72
"2306","Hemsbach","BW","DE",60
"2307","Hendungen","BY","DE",12
"2308","Hengersberg","BY","DE",347
"2309","Hennef","NW","DE",498
"2310","Hennigsdorf","BB","DE",599
"2311","Henningsdorf","BB","DE",28
"2312","Henstedt","SH","DE",7
"2313","Henstedt-Ulzburg","SH","DE",711
"2314","Heppenheim (Bergstraße)","HE","DE",707
"2315","Hepstedt","NI","DE",7
"2316","Herbecke","NW","DE",3
"2317","Herbertingen","BW","DE",72
"2318","Herbolzheim","BW","DE",322
"2319","Herborn","HE","DE",614
"2320","Herbrechtingen","BW","DE",228
"2321","Herbstein","HE","DE",45
"2322","Herdecke","NW","DE",176
"2323","Herdorf","RP","DE",213
"2324","Herdwangen","BW","DE",2
"2325","Herford","NW","DE",1426
"2326","Hergensweiler","BY","DE",27
"2327","Heringen","HE","DE",18
"2328","Heringen (Werra)","HE","DE",61
"2329","Heringen/Helme","TH","DE",24
"2330","Heringsdorf","MV","DE",70
"2331","Heringsdorf","SH","DE",21
"2332","Hermannsburg","NI","DE",15
"2333","Hermaringen","BW","DE",12
"2334","Hermersberg","RP","DE",34
"2335","Hermeskeil","RP","DE",100
"2336","Hermsdorf","ST","DE",44
"2337","Hermsdorf","TH","DE",200
"2338","Hermsdorf/Erzgebirge","SN","DE",10
"2339","Herne","NW","DE",1964
"2340","Heroldsbach","BY","DE",29
"2341","Heroldsberg","BY","DE",195
"2342","Heroldstatt","BW","DE",129
"2343","Herrenberg","BW","DE",690
"2344","Herrenhof","TH","DE",3
"2345","Herrieden","BY","DE",147
"2346","Herrischried","BW","DE",22
"2347","Herrngiersdorf","BY","DE",36
"2348","Herrnhut","SN","DE",1
"2349","Herrsching am Ammersee","BY","DE",79
"2350","Herrstein","RP","DE",66
"2351","Hersbruck","BY","DE",257
"2352","Herschbach","RP","DE",136
"2353","Herscheid","NW","DE",133
"2354","Herten","NW","DE",543
"2355","Herxheim","RP","DE",58
"2356","Herxheim am Berg","RP","DE",10
"2357","Herxheim bei Landau/ Pfalz","RP","DE",35
"2358","Herzberg (Elster)","BB","DE",180
"2359","Herzberg am Harz","NI","DE",155
"2360","Herzebrock","NW","DE",31
"2361","Herzebrock-Clarholz","NW","DE",240
"2362","Herzlake","NI","DE",201
"2363","Herzogenaurach","BY","DE",3004
"2364","Herzogenrath","NW","DE",440
"2365","Hesel","NI","DE",23
"2366","Heßdorf","BY","DE",49
"2367","Hessen","ST","DE",29
"2368","Hessigheim","BW","DE",7
"2369","Hessisch Lichtenau","HE","DE",196
"2370","Hessisch Oldendorf","NI","DE",86
"2371","Hetlingen","SH","DE",38
"2372","Hettingen","BW","DE",10
"2373","Hettstadt","BY","DE",65
"2374","Hettstedt","ST","DE",273
"2375","Hetzles","BY","DE",11
"2376","Heubach","BW","DE",67
"2377","Heubisch","TH","DE",12
"2378","Heuchelheim","HE","DE",202
"2379","Heuchlingen","BW","DE",8
"2380","Heudeber","ST","DE",2
"2381","Heufeld","BY","DE",68
"2382","Heusenstamm","HE","DE",233
"2383","Heusweiler","SL","DE",363
"2384","Heuweiler","BW","DE",4
"2385","Heyda","TH","DE",15
"2386","Heynitz","SN","DE",25
"2387","Hiddenhausen","NW","DE",222
"2388","Hilchenbach","NW","DE",173
"2389","Hildburghausen","TH","DE",138
"2390","Hilden","NW","DE",1652
"2391","Hilders","HE","DE",50
"2392","Hildesheim","NI","DE",3207
"2393","Hildesheim, Stadt","NI","DE",8
"2394","Hilgermissen","NI","DE",10
"2395","Hilkenbrook","NI","DE",21
"2396","Hille","NW","DE",94
"2397","Hillerse","NI","DE",74
"2398","Hillesheim","RP","DE",12
"2399","Hillscheid","RP","DE",51
"2400","Hilpoltstein","BY","DE",331
"2401","Hilter am Teutoburger Wald","NI","DE",129
"2402","Hilzingen","BW","DE",71
"2403","Himmelkron","BY","DE",148
"2404","Himmelpforten","NI","DE",37
"2405","Hinterzarten","BW","DE",23
"2406","Hirrlingen","BW","DE",64
"2407","Hirschaid","BY","DE",118
"2408","Hirschau","BY","DE",260
"2409","Hirschberg","RP","DE",6
"2410","Hirschberg","TH","DE",3
"2411","Hirschberg an der Bergstraße","BW","DE",90
"2412","Hirschhorn","HE","DE",104
"2413","Hirz-Maulsbach","RP","DE",6
"2414","Hirzlei","RP","DE",3
"2415","Hitzacker","NI","DE",5
"2416","Hitzhusen","SH","DE",10
"2417","Höchberg","BY","DE",76
"2418","Hochdorf","BW","DE",87
"2419","Hochdorf-Assenheim","RP","DE",65
"2420","Höchenschwand","BW","DE",25
"2421","Hochheim am Main","HE","DE",195
"2422","Hochkirch","SN","DE",15
"2423","Hochsauerland","NW","DE",49
"2424","Höchst im Odenwald","HE","DE",158
"2425","Höchstadt an der Aisch","BY","DE",466
"2426","Höchstädt an der Donau","BY","DE",99
"2427","Hochstetten-Dhaun","RP","DE",1
"2428","Hockenheim","BW","DE",493
"2429","Hodenhagen","NI","DE",139
"2430","Hof","BY","DE",1228
"2431","Hofbieber","HE","DE",38
"2432","Höfen an der Enz","BW","DE",16
"2433","Hoffenheim","BW","DE",12
"2434","Hofgeismar","HE","DE",379
"2435","Hofheim am Taunus","HE","DE",401
"2436","Hofheim in Unterfranken","BY","DE",33
"2437","Hofkirchen","BY","DE",71
"2438","Hofstetten","BW","DE",17
"2439","Hofstetten","BY","DE",4
"2440","Höhbeck","NI","DE",30
"2441","Hohberg","BW","DE",40
"2442","Hohen","ST","DE",8
"2443","Hohen Demzin","MV","DE",7
"2444","Hohen Neuendorf","BB","DE",352
"2445","Hohenbocka","BB","DE",5
"2446","Hohenbrunn","BY","DE",27
"2447","Hohendubrau","SN","DE",7
"2448","Hohenecken","RP","DE",10
"2449","Hoheneggelsen","NI","DE",70
"2450","Hohenfelde","HH","DE",12
"2451","Hohenfelde","SH","DE",10
"2452","Hohenfelden","TH","DE",1
"2453","Hohenfels","BY","DE",143
"2454","Hohenhameln","NI","DE",36
"2455","Hohenhausen","NW","DE",72
"2456","Hohenkammer","BY","DE",57
"2457","Hohenkirchen","TH","DE",70
"2458","Höhenkirchen-Siegertsbrunn","BY","DE",37
"2459","Hohenleipisch","BB","DE",8
"2460","Hohenlinden","BY","DE",92
"2461","Hohenlockstedt","SH","DE",13
"2462","Hohenlohe","BW","DE",115
"2463","Hohenlohe","SN","DE",2
"2464","Hohenmölsen","ST","DE",89
"2465","Hohenpolding","BY","DE",10
"2466","Hohenroda","HE","DE",28
"2467","Hohenschwangau","BY","DE",9
"2468","Hohenstein","BW","DE",16
"2469","Hohenstein","HE","DE",3
"2470","Hohenstein-Ernstthal","SN","DE",349
"2471","Hohenstein Oberstetten","BW","DE",7
"2472","Hohentengen","BW","DE",40
"2473","Hohentengen am Hochrhein","BW","DE",2
"2474","Hohenthann","BY","DE",5
"2475","Hohenwart","BY","DE",2
"2476","Hohenwestedt","SH","DE",79
"2477","Hohn","SH","DE",42
"2478","Höhn","RP","DE",26
"2479","Höhr-Grenzhausen","RP","DE",179
"2480","Hoisdorf","SH","DE",36
"2481","Holdorf","NI","DE",143
"2482","Holland","NW","DE",8
"2483","Holle","NI","DE",145
"2484","Hollenstedt","NI","DE",18
"2485","Hollern-Twielenfleth","NI","DE",31
"2486","Hollfeld","BY","DE",33
"2487","Hollnseth","NI","DE",11
"2488","Höllsteig","BW","DE",1
"2489","Holm","SH","DE",20
"2490","Holte","NW","DE",19
"2491","Holthausen","NW","DE",34
"2492","Höltinghausen","NI","DE",67
"2493","Holtland","NI","DE",9
"2494","Holzgerlingen","BW","DE",396
"2495","Holzgünz","BY","DE",69
"2496","Holzheim","BY","DE",39
"2497","Holzkirchen","BY","DE",413
"2498","Holzmaden","BW","DE",146
"2499","Holzminden","NI","DE",348
"2500","Holzwickede","NW","DE",483
"2501","Homberg","HE","DE",79
"2502","Homberg (Efze)","HE","DE",118
"2503","Homberg (Ohm)","HE","DE",217
"2504","Homburg","SL","DE",952
"2505","Home Based","UNKNOWN","DE",611
"2506","Hönow","BB","DE",11
"2507","Hopfen","BY","DE",37
"2508","Hoppegarten","BB","DE",122
"2509","Hopsten","NW","DE",29
"2510","Horb am Neckar","BW","DE",611
"2511","Hörden","NI","DE",2
"2512","Horgau","BY","DE",3
"2513","Hörgertshausen","BY","DE",8
"2514","Horhausen","RP","DE",16
"2515","Hörlkofen","BY","DE",5
"2516","Horn-Bad Meinberg","NW","DE",116
"2517","Hornberg","BW","DE",104
"2518","Horneburg","NI","DE",1
"2519","Hörselberg","TH","DE",39
"2520","Hörselgau","TH","DE",62
"2521","Horst (Holstein)","SH","DE",48
"2522","Horstedt","NI","DE",18
"2523","Hörstel","NW","DE",163
"2524","Horstmar","NW","DE",28
"2525","Hörup","SH","DE",2
"2526","Hösbach","BY","DE",288
"2527","Hosenfeld","HE","DE",6
"2528","Hötensleben","ST","DE",14
"2529","Hötzum","NI","DE",3
"2530","Hövelhof","NW","DE",194
"2531","Howald","NW","DE",12
"2532","Höxter","NW","DE",259
"2533","Hoya","NI","DE",117
"2534","Hoyerswerda","SN","DE",552
"2535","Hoym","ST","DE",9
"2536","Hückelhoven","NW","DE",396
"2537","Hückeswagen","NW","DE",170
"2538","Hude","NI","DE",272
"2539","Hüfingen","BW","DE",69
"2540","Huglfing","BY","DE",10
"2541","Huisheim","BY","DE",13
"2542","Hüllhorst","NW","DE",191
"2543","Hummelshalden","BW","DE",12
"2544","Hummeltal","BY","DE",21
"2545","Hunderdorf","BY","DE",18
"2546","Hunding","BY","DE",6
"2547","Hundsangen","RP","DE",13
"2548","Hünfeld","HE","DE",172
"2549","Hünfelden","HE","DE",38
"2550","Hungen","HE","DE",119
"2551","Hungenroth","RP","DE",16
"2552","Hunsheim","NW","DE",1
"2553","Hünstetten","HE","DE",1
"2554","Hünxe","NW","DE",94
"2555","Hürtgenwald","NW","DE",121
"2556","Hürth","NW","DE",1396
"2557","Hüsby","SH","DE",13
"2558","Husum","NI","DE",26
"2559","Husum","SH","DE",611
"2560","Hüttenberg","HE","DE",48
"2561","Hutthurm","BY","DE",18
"2562","Hüttlingen","BW","DE",20
"2563","Hüven","NI","DE",24
"2564","Ibbenbüren","NW","DE",777
"2565","Ichenhausen","BY","DE",44
"2566","Ichtershausen","TH","DE",81
"2567","Idar-Oberstein","RP","DE",413
"2568","Iden","ST","DE",43
"2569","Idstein","HE","DE",654
"2570","Igersheim","BW","DE",108
"2571","Iggingen","BW","DE",2
"2572","Igling","BY","DE",25
"2573","Ihlienworth","NI","DE",28
"2574","Ihlow","BB","DE",5
"2575","Ihlow","NI","DE",99
"2576","Ihren","RP","DE",33
"2577","Ihringen","BW","DE",2
"2578","Illerrieden","BW","DE",3
"2579","Illertissen","BY","DE",480
"2580","Illesheim","BY","DE",11
"2581","Illingen","BW","DE",190
"2582","Illingen","SL","DE",162
"2583","Illmensee","BW","DE",5
"2584","Illschwang","BY","DE",10
"2585","Ilmenau","TH","DE",411
"2586","Ilmmünster","BY","DE",1
"2587","Ilmtal","TH","DE",25
"2588","Ilsenburg","ST","DE",161
"2589","Ilsfeld","BW","DE",114
"2590","Ilshofen","BW","DE",179
"2591","Ilvesheim","BW","DE",4
"2592","Immendingen","BW","DE",12
"2593","Immenhausen","HE","DE",136
"2594","Immenstaad am Bodensee","BW","DE",339
"2595","Immenstadt im Allgäu","BY","DE",186
"2596","Inden","NW","DE",31
"2597","Industriehäfen","HB","DE",23
"2598","Ingelfingen","BW","DE",226
"2599","Ingelheim am Rhein","RP","DE",1185
"2600","Ingersheim","BW","DE",151
"2601","Ingolstadt","BY","DE",6934
"2602","Innenstadt","NW","DE",29
"2603","Innernzell","BY","DE",9
"2604","Inning am Ammersee","BY","DE",126
"2605","Inning am Holz","BY","DE",2
"2606","Insel","ST","DE",2
"2607","Insel Hiddensee","MV","DE",30
"2608","Insheim","RP","DE",5
"2609","Inzell","BY","DE",37
"2610","Iphofen","BY","DE",50
"2611","Ippesheim","BY","DE",26
"2612","Irschenberg","BY","DE",127
"2613","Isenburg","RP","DE",4
"2614","Isenbüttel","NI","DE",98
"2615","Iserlohn","NW","DE",1100
"2616","Isernhagen","NI","DE",576
"2617","Ismaning","BY","DE",1164
"2618","Isny im Allgäu","BW","DE",219
"2619","Ispringen","BW","DE",11
"2620","Isselburg","NW","DE",75
"2621","Issersheilingen","TH","DE",24
"2622","Issigau","BY","DE",11
"2623","Issum","NW","DE",19
"2624","Ittersbach","BW","DE",39
"2625","Itzehoe","SH","DE",1033
"2626","Itzling","BY","DE",28
"2627","Itzstedt","SH","DE",22
"2628","Jaderberg","NI","DE",67
"2629","Jagsthausen","BW","DE",2
"2630","Jahnsdorf","SN","DE",67
"2631","Jandelsbrunn","BY","DE",94
"2632","Jarmen","MV","DE",78
"2633","Jemgum","NI","DE",1
"2634","Jena","TH","DE",4726
"2635","Jenfeld","HH","DE",27
"2636","Jerichow","ST","DE",12
"2637","Jesewitz","SN","DE",12
"2638","Jessen (Elster)","ST","DE",51
"2639","Jessen (Elster) Arnsdorf","ST","DE",6
"2640","Jessen (Elster) Neuerstadt","ST","DE",2
"2641","Jesteburg","NI","DE",21
"2642","Jestetten","BW","DE",4
"2643","Jettingen","BW","DE",57
"2644","Jettingen-Scheppach","BY","DE",123
"2645","Jetzendorf","BY","DE",11
"2646","Jever","NI","DE",141
"2647","Joachimsthal","BB","DE",27
"2648","Jockgrim","RP","DE",4
"2649","Johannashall","ST","DE",17
"2650","Johanniskirchen","BY","DE",31
"2651","Jöhstadt","SN","DE",21
"2652","Jordan","SH","DE",9
"2653","Jork","NI","DE",35
"2654","Jossgrund","HE","DE",3
"2655","Jössnitz","SN","DE",2
"2656","Jüchen","NW","DE",102
"2657","Jugenheim","RP","DE",100
"2658","Juist","NI","DE",130
"2659","Jülich","NW","DE",933
"2660","Jungingen","BW","DE",19
"2661","Jünkerath","RP","DE",6
"2662","Jüterbog","BB","DE",205
"2663","Kaarst","NW","DE",496
"2664","Kahl am Main","BY","DE",96
"2665","Kahla","TH","DE",84
"2666","Kaikenried","BY","DE",1
"2667","Kaiser Wilhelm Koog","SH","DE",10
"2668","Kaisersbach","BW","DE",26
"2669","Kaisersesch","RP","DE",111
"2670","Kaiserslautern","RP","DE",3588
"2671","Kaisheim","BY","DE",108
"2672","Kalbach","HE","DE",134
"2673","Kalbe (Milde)","ST","DE",82
"2674","Kalchreuth","BY","DE",44
"2675","Kalefeld","NI","DE",44
"2676","Kalenborn","RP","DE",2
"2677","Kalkar","NW","DE",143
"2678","Kalkwerk","SN","DE",44
"2679","Kall","NW","DE",52
"2680","Kalletal","NW","DE",106
"2681","Kallinchen","BB","DE",19
"2682","Kalsow","MV","DE",1
"2683","Kaltenkirchen","SH","DE",1272
"2684","Kaltennordheim","TH","DE",130
"2685","Kaltental","BY","DE",1
"2686","Kamen","NW","DE",621
"2687","Kamenz","SN","DE",821
"2688","Kammerstein","BY","DE",120
"2689","Kammlach","BY","DE",9
"2690","Kamp-Bornhofen","RP","DE",71
"2691","Kamp-Lintfort","NW","DE",657
"2692","Kampen","SH","DE",20
"2693","Kamsdorf","TH","DE",8
"2694","Kandel","RP","DE",126
"2695","Kandern","BW","DE",92
"2696","Kappel-Grafenhausen","BW","DE",34
"2697","Kappeln","SH","DE",92
"2698","Kappelrodeck","BW","DE",13
"2699","Karbach","BY","DE",2
"2700","Karben","HE","DE",460
"2701","Kargow","MV","DE",15
"2702","Karlsbad","BW","DE",569
"2703","Karlsburg","MV","DE",59
"2704","Karlsdorf","TH","DE",33
"2705","Karlsdorf-Neuthard","BW","DE",81
"2706","Karlsfeld","BY","DE",316
"2707","Karlshuld","BY","DE",12
"2708","Karlskron","BY","DE",22
"2709","Karlsruhe","BW","DE",15455
"2710","Karlstadt","BY","DE",182
"2711","Karlstein","BY","DE",11
"2712","Karlstein am Main","BY","DE",206
"2713","Karstädt","BB","DE",1
"2714","Karstädt","MV","DE",12
"2715","Kasendorf","BY","DE",133
"2716","Kassel","HE","DE",8811
"2717","Kastellaun","RP","DE",119
"2718","Kastl","BY","DE",133
"2719","Kastorf","SH","DE",64
"2720","Katlenburg-Lindau","NI","DE",37
"2721","Katzenelnbogen","RP","DE",5
"2722","Kaufbeuren","BY","DE",743
"2723","Kaufering","BY","DE",318
"2724","Kaufungen","HE","DE",82
"2725","Kauschwitz","SN","DE",25
"2726","Kavelstorf","MV","DE",65
"2727","Kehl","BW","DE",776
"2728","Keilberg","BY","DE",27
"2729","Kelberg","RP","DE",36
"2730","Kelbra","ST","DE",6
"2731","Kelheim","BY","DE",398
"2732","Kelkheim (Taunus)","HE","DE",254
"2733","Kell am See","RP","DE",83
"2734","Kellinghusen","SH","DE",137
"2735","Kellmünz","BY","DE",97
"2736","Kelsterbach","HE","DE",415
"2737","Keltern","BW","DE",62
"2738","Kemberg","ST","DE",16
"2739","Kemmerich","NW","DE",28
"2740","Kemnath","BY","DE",244
"2741","Kemnitz","MV","DE",14
"2742","Kempen","NW","DE",274
"2743","Kempenich","RP","DE",12
"2744","Kempten (Allgäu)","BY","DE",2169
"2745","Kenn","RP","DE",1
"2746","Kenzingen","BW","DE",29
"2747","Kerken","NW","DE",20
"2748","Kernen im Remstal","BW","DE",204
"2749","Kerpen","NW","DE",1106
"2750","Kerzenheim","RP","DE",7
"2751","Kesselsdorf","SN","DE",144
"2752","Kessin","MV","DE",2
"2753","Kestert","RP","DE",16
"2754","Ketsch","BW","DE",27
"2755","Kettig","RP","DE",40
"2756","Ketzerbachtal","SN","DE",39
"2757","Ketzin","BB","DE",78
"2758","Kevelaer","NW","DE",212
"2759","Kiebitzreihe","SH","DE",14
"2760","Kiedrich","HE","DE",9
"2761","Kiefersfelden","BY","DE",29
"2762","Kiel","SH","DE",6658
"2763","Kienberg","BY","DE",11
"2764","Kierspe","NW","DE",221
"2765","Kieselbronn","BW","DE",25
"2766","Kindelbrück","TH","DE",18
"2767","Kinding","BY","DE",28
"2768","Kindsbach","RP","DE",9
"2769","Kinsau","BY","DE",14
"2770","Kipfenberg","BY","DE",14
"2771","Kippenheim","BW","DE",53
"2772","Kirchanschöring","BY","DE",9
"2773","Kirchardt","BW","DE",3
"2774","Kirchberg","BY","DE",21
"2775","Kirchberg","RP","DE",233
"2776","Kirchberg","SN","DE",16
"2777","Kirchberg an der Iller","BW","DE",6
"2778","Kirchberg an der Murr","BW","DE",28
"2779","Kirchdorf","BW","DE",278
"2780","Kirchdorf am Inn","BY","DE",7
"2781","Kirchdorf an der Iller","BW","DE",388
"2782","Kirchdorf im Wald","BY","DE",21
"2783","Kirchen","RP","DE",34
"2784","Kirchenlaibach","BY","DE",12
"2785","Kirchentellinsfurt","BW","DE",46
"2786","Kirchhain","HE","DE",85
"2787","Kirchham","BY","DE",54
"2788","Kirchheim","BY","DE",63
"2789","Kirchheim","HE","DE",534
"2790","Kirchheim am Neckar","BW","DE",36
"2791","Kirchheim an der Weinstraße","RP","DE",15
"2792","Kirchheim bei München","BY","DE",461
"2793","Kirchheim in Schwaben","BY","DE",27
"2794","Kirchheim unter Teck","BW","DE",1377
"2795","Kirchheimbolanden","RP","DE",406
"2796","Kirchhundem","NW","DE",95
"2797","Kirchlauter","BY","DE",3
"2798","Kirchlengern","NW","DE",243
"2799","Kirchlinteln","NI","DE",76
"2800","Kirchrarbach","NW","DE",5
"2801","Kirchroth","BY","DE",34
"2802","Kirchseeon","BY","DE",124
"2803","Kirchzarten","BW","DE",196
"2804","Kirkel","SL","DE",13
"2805","Kirn","RP","DE",187
"2806","Kirrweiler","RP","DE",4
"2807","Kirrweiler (Pfalz)","RP","DE",22
"2808","Kirschau","SN","DE",26
"2809","Kisdorf","SH","DE",65
"2810","Kissing","BY","DE",113
"2811","Kißlegg","BW","DE",85
"2812","Kist","BY","DE",11
"2813","Kitzingen","BY","DE",1131
"2814","Kitzscher","SN","DE",26
"2815","Klais","BY","DE",31
"2816","Klanxbüll","SH","DE",10
"2817","Klein-Winternheim","RP","DE",31
"2818","Klein Ammensleben","ST","DE",6
"2819","Klein Berßen","NI","DE",23
"2820","Klein Pampau","SH","DE",2
"2821","Klein Rogahn","MV","DE",4
"2822","Klein Schöppenstedt","NI","DE",33
"2823","Klein Wanzleben","ST","DE",2
"2824","Kleinaitingen","BY","DE",260
"2825","Kleinblittersdorf","SL","DE",26
"2826","Kleinenberg","NW","DE",46
"2827","Kleinheubach","BY","DE",180
"2828","Kleinkmehlen","BB","DE",9
"2829","Kleinkötz","BY","DE",1
"2830","Kleinmachnow","BB","DE",345
"2831","Kleinmaischeid","RP","DE",7
"2832","Kleinostheim","BY","DE",519
"2833","Kleinwallstadt","BY","DE",48
"2834","Klettbach","TH","DE",24
"2835","Klettgau","BW","DE",155
"2836","Kleve","NW","DE",754
"2837","Klietz","ST","DE",19
"2838","Klingelbach","RP","DE",6
"2839","Klingenberg","SN","DE",89
"2840","Klingenberg am Main","BY","DE",120
"2841","Klingenmünster","RP","DE",21
"2842","Klingenthal","SN","DE",75
"2843","Klink","MV","DE",17
"2844","Klipphausen","SN","DE",137
"2845","Klosterhäuser","SN","DE",18
"2846","Klötze","ST","DE",57
"2847","Kluse","NI","DE",1
"2848","Knetzgau","BY","DE",120
"2849","Knittlingen","BW","DE",54
"2850","Knüllwald","HE","DE",20
"2851","Koberg","SH","DE",2
"2852","Kobern-Gondorf","RP","DE",150
"2853","Koblentz","MV","DE",26
"2854","Koblenz","RP","DE",6207
"2855","Kochel am See","BY","DE",66
"2856","Kodersdorf","SN","DE",159
"2857","Köfering","BY","DE",11
"2858","Kogel","MV","DE",61
"2859","Kohren-Sahlis","SN","DE",5
"2860","Kolbermoor","BY","DE",339
"2861","Kolbingen","BW","DE",30
"2862","Kölleda","TH","DE",201
"2863","Kölln-Reisiek","SH","DE",7
"2864","Köln","NW","DE",49004
"2865","Köln-Chorweiler","NW","DE",95
"2866","Köln-Ehrenfeld","NW","DE",93
"2867","Köln-Mülheim","NW","DE",72
"2868","Köln-Porz","NW","DE",176
"2869","Köln Rodenkirchen","NW","DE",58
"2870","Kölpinsee","MV","DE",89
"2871","Köngen","BW","DE",358
"2872","Königheim","BW","DE",4
"2873","Königs Wusterhausen","BB","DE",393
"2874","Königsbach-Stein","BW","DE",357
"2875","Königsberg","NW","DE",3
"2876","Königsberg in Bayern","BY","DE",14
"2877","Königsborn","ST","DE",87
"2878","Königsbronn","BW","DE",19
"2879","Königsbrück","SN","DE",116
"2880","Königsbrunn","BY","DE",259
"2881","Königsdorf","BY","DE",15
"2882","Königsee","TH","DE",12
"2883","Königsfeld","BY","DE",36
"2884","Königsfeld im Schwarzwald","BW","DE",6
"2885","Königshain-Wiederau","SN","DE",81
"2886","Königsheim","BW","DE",32
"2887","Königshütte","ST","DE",47
