"","date","companyId","jobId","country","stateProvince","city","avgOverallRating","numReviews","industry","normTitle","normTitleCategory","descriptionCharacterLength","descriptionWordCount","experienceRequired","estimatedSalary","salaryCurrency","jobLanguage","supervisingJob","licenseRequiredJob","educationRequirement","jobAgeDays","clicks","localClicks"
"2355",2016-10-12,"company02015","job0002331","US","NY","New York",0,NA,NA,"production assistant","admin",2869,473,NA,35800,"USD","EN",0,0,"Higher education",7,171,22
"2356",2016-10-12,"company02016","job0002332","US","DC","Washington",0,NA,NA,"demonstrator","sales",3825,674,2,28400,NA,"EN",1,0,"High school",6,13,6
"2357",2016-10-12,"company02017","job0002333","US","MA","Quincy",3.6,101,NA,"physical therapist","therapy",2159,374,NA,63000,NA,"EN",0,1,"None",6,4,2
"2358",2016-10-12,"company02018","job0002334","US","OH","Dayton",3.7,149,NA,"medical technician","medtech",809,132,NA,39600,NA,"EN",0,1,"Higher education",6,12,8
"2359",2016-10-12,"company02019","job0002335","US","CO","Denver",0,NA,NA,"receptionist/administrative assistant","admin",972,232,NA,20100,"USD","EN",0,0,"High school",6,77,27
"2360",2016-10-12,"company02020","job0002336","US","IL","Carol Stream",0,NA,NA,"human resources generalist","hr",2632,375,3,56300,NA,"EN",1,0,"High school",6,22,0
"2361",2016-10-12,"company02021","job0002337","US","MO","Springfield",3.1,300,"HEALTH_CARE","physical therapist","therapy",4693,676,NA,69700,NA,"EN",0,1,"None",5,7,7
"2362",2016-10-12,"company01241","job0001388","US","WA","Oak Harbor",0,NA,NA,"sales clerk","retail",3393,444,NA,18400,NA,"EN",0,0,"High school",6,17,15
"2363",2016-10-12,"company02022","job0002338","US","WV",NA,4.4,1911,"GOVERNMENT","manager","management",2026,300,NA,48500,NA,"EN",0,0,"None",5,30,2
"2364",2016-10-12,"company02023","job0002339","US","ND","Fargo",0,NA,NA,"guest service agent","customer",2285,349,NA,23300,"USD","EN",0,0,"High school",5,32,19
"2365",2016-10-12,"company02024","job0002340","US","CT","Southington",0,NA,NA,"dental assistant","meddental",513,114,NA,28500,NA,"EN",0,0,"None",5,39,4
"2366",2016-10-12,"company02025","job0002341","US","MO",NA,0,NA,NA,"package handler","warehouse",3517,526,3,22700,NA,"EN",0,0,"High school",5,85,26
"2367",2016-10-12,"company01931","job0002342","CA","QC","Montréal",3.8,75,NA,"subcontractor","construction",1760,296,NA,52400,NA,"EN",0,0,"None",5,18,2
"2368",2016-10-12,"company02026","job0002343","US","GA","Valdosta",3.5,122,"TRANSPORT_AND_FREIGHT","truck driver","driver",808,226,1,40000,"USD","EN",0,0,"None",4,7,2
"2369",2016-10-12,"company02027","job0002344","US","PA","Altoona",3.7,72,NA,"administrative associate","admin",2263,340,NA,24900,NA,"EN",0,0,"High school",5,154,36
"2370",2016-10-12,"company02028","job0002345","DE","RP","Mainz",0,NA,NA,"mitarbeiter technischer support","techhelp",1411,296,1,19700,NA,"DE",NA,NA,NA,4,19,1
"2371",2016-10-12,"company02029","job0002346","US","RI","Providence",0,NA,NA,"business manager","management",3766,494,10,78100,NA,"EN",1,0,"Higher education",4,67,3
"2372",2016-10-12,"company00723","job0002347","US","MN","Virginia",3.7,90,NA,"cashier","retail",865,163,NA,24700,NA,"EN",0,0,"None",4,13,2
"2373",2016-10-12,"company02030","job0002348","US","LA","Greenwell Springs",3.7,9,NA,"rural carrier associate","driver",7022,1037,2,24600,"USD","EN",0,1,"None",4,52,4
"2374",2016-10-12,"company02030","job0002349","US","LA","Denham Springs",3.7,9,NA,"rural carrier associate","driver",8653,1374,2,25700,"USD","EN",0,1,"None",4,72,3
"2375",2016-10-12,"company02031","job0002350","DE","HH","Hamburg",4,86,NA,"verkaufsmitarbeiter","sales",1734,312,NA,19500,NA,"DE",NA,NA,NA,3,26,26
"2376",2016-10-12,"company00090","job0002351","US","CA","Cardiff-by-the-Sea",0,NA,NA,"senior housekeeper","sanitation",105,78,NA,33600,NA,"EN",0,0,"None",3,3,1
"2377",2016-10-12,"company02032","job0002352","CA","NS","Halifax",3,43,NA,"responsable service clients","customer",3689,600,NA,0,NA,"FR",NA,NA,NA,3,11,11
"2378",2016-10-12,"company02033","job0002353","US","CA","Carson",0,NA,NA,NA,NA,1354,198,NA,55500,"USD","EN",0,0,"None",3,33,3
"2379",2016-10-12,"company02034","job0002354","DE","BB","Potsdam",3,38,NA,NA,NA,2201,322,NA,26000,NA,"DE",NA,NA,NA,2,7,0
"2380",2016-10-12,"company02035","job0002355","US","ID","Pocatello",0,NA,NA,"branch manager","retail",2749,462,3,50700,NA,"EN",1,1,"None",2,22,1
"2381",2016-10-12,"company01720","job0001967","US","MI","Kalamazoo",0,NA,NA,"security officer","protective",6804,1102,NA,19200,NA,"EN",0,1,"High school",2,39,11
"2382",2016-10-12,"company00848","job0002356","US","NC","Charlotte",3.4,60,NA,"truck driver","driver",1002,234,NA,43100,NA,"EN",0,1,"None",2,83,11
"2383",2016-10-12,"company01505","job0002357","US","CA","Anaheim",0,NA,NA,"business development representative","sales",4228,594,1,80600,NA,"EN",1,0,"Higher education",2,11,3
"2384",2016-10-12,"company02036","job0002358","US","FL","Palm Bay",0,NA,NA,"environmental health and safety officer","hr",2847,428,5,95100,NA,"EN",1,0,"Higher education",2,114,4
"2385",2016-10-12,"company02037","job0002359","US","FL","Winter Park",0,NA,NA,"accounts payable clerk","accounting",2116,349,2,34700,NA,"EN",0,0,"Higher education",2,77,15
"2386",2016-10-12,"company02038","job0002360","US","CA","Los Angeles",0,NA,NA,NA,NA,1256,251,NA,36200,"USD","EN",0,1,"None",2,71,15
"2387",2016-10-12,"company02039","job0002361","CA","BC","Burnaby",3.9,18,NA,"editor-in-chief","media",3480,516,5,101000,NA,"EN",1,0,"None",2,84,4
"2388",2016-10-12,"company02040","job0002362","US","WA","Sedro-Woolley",0,NA,NA,"counselor","service",2676,414,2,33500,NA,"EN",0,1,"High school",1,58,2
"2389",2016-10-12,"company02041","job0002363","US","TX","Austin",0,NA,NA,"programmer","techsoftware",1305,195,3,81900,NA,"EN",0,0,"None",1,9,0
"2390",2016-10-12,"company00090","job0002364","US","NC","Fuquay-Varina",0,NA,NA,"child care director","management",200,78,NA,50200,NA,"EN",0,0,"None",1,24,1
"2391",2016-10-12,"company02042","job0002365","US","CA","San Jose",0,NA,NA,NA,NA,1479,277,8,94200,NA,"EN",0,0,"None",1,13,3
"2392",2016-10-12,"company02043","job0002366","US","FL","Orlando",0,NA,NA,"senior licensed practical nurse","mednurse",499,89,NA,39900,NA,"EN",0,1,"None",1,67,4
"2393",2016-10-12,"company00505","job0002367","DE","HE","Frankfurt am Main",0,NA,NA,"junior marketing manager","marketing",2658,385,NA,27300,NA,"DE",NA,NA,NA,1,6,0
"2394",2016-10-12,"company01954","job0002368","DE","NW","Düsseldorf",0,NA,NA,"junior controller","finance",1169,217,NA,34200,NA,"DE",NA,NA,NA,1,43,6
"2395",2016-10-12,"company02044","job0002369","US","DC","Washington",0,NA,NA,"computer specialist","techhelp",3602,541,5,46200,NA,"EN",0,0,"Higher education",1,45,0
"2396",2016-10-12,"company02045","job0002370","US","NC","Charlotte",0,NA,NA,"producer","arts",3614,567,2,41000,NA,"EN",0,0,"Higher education",1,83,4
"2397",2016-10-12,"company02046","job0002371","DE","BY","München",0,NA,NA,"kellner","food",2432,443,NA,21700,NA,"DE",NA,NA,NA,1,51,3
"2398",2016-10-12,"company00528","job0002372","US","VA","Fort Belvoir",4.2,41,NA,"telecommunications specialist","install",4038,589,10,75100,NA,"EN",0,1,"Higher education",0,18,3
"2399",2016-10-12,"company02047","job0002373","DE","HE","Weilburg",3.7,7,NA,NA,NA,2248,410,NA,25400,NA,"DE",NA,NA,NA,0,25,1
"2400",2016-10-12,"company02048","job0002374","DE","HE","Frankfurt am Main",0,NA,NA,NA,NA,1710,306,1,26900,NA,"DE",NA,NA,NA,1,21,6
"2401",2016-10-12,"company02049","job0002375","DE","HH","Hamburg",0,NA,NA,"steuerfachwirt","accounting",2412,339,NA,26700,NA,"DE",NA,NA,NA,1,37,1
"2402",2016-10-12,"company02050","job0002376","US","CA","Goleta",0,NA,NA,"general manager","management",3001,489,3,57500,NA,"EN",1,0,"Higher education",1,37,13
"2403",2016-10-12,"company02051","job0002377","US","CA","Ventura",0,NA,NA,"patient care technician","medtech",3143,473,3,93900,NA,"EN",1,1,"None",0,40,6
"2404",2016-10-12,"company02052","job0002378","DE","NW","Köln",1,7,NA,NA,NA,2383,406,NA,54500,NA,"DE",NA,NA,NA,0,27,3
"2405",2016-10-12,"company02053","job0002379","DE","BW","Freiburg",0,NA,NA,"bäcker","food",1760,272,NA,36800,NA,"DE",NA,NA,NA,0,76,5
"2406",2016-10-12,"company02054","job0002380","US","CT","Danbury",0,NA,NA,"retail sales associate","retail",2012,347,NA,22800,NA,"EN",0,0,"None",0,60,8
"2407",2016-10-12,"company02055","job0002381","CA","ON","Schomberg",0,NA,NA,"assembler","manufacturing",1354,248,NA,25300,NA,"EN",0,0,"None",0,13,0
"2408",2016-10-12,"company02056","job0002382","US","IL","McHenry",3.8,52,"HEALTH_CARE","logistic coordinator","transport",5359,858,2,28500,NA,"EN",0,1,"High school",0,105,12
"2409",2016-10-12,"company02057","job0002383","CA","ON","Oakville",0,NA,NA,"chairperson","uncategorized",1155,226,NA,40200,NA,"EN",0,0,"None",0,40,7
"2410",2016-10-12,"company01234","job0002384","US","OK","Comanche",3.5,153,"GOVERNMENT","child welfare specialist","service",5437,816,NA,54100,"USD","EN",1,0,"Higher education",0,29,1
"2411",2016-10-12,"company02058","job0002385","US","IL","Chicago",0,NA,NA,"web content specialist","techsoftware",2398,424,1,46100,NA,"EN",0,0,"None",0,317,118
"2412",2016-10-12,"company02059","job0002386","US","GU","Yigo",0,NA,NA,"babysitter/nanny","childcare",185,59,NA,27800,"USD","EN",0,0,"None",0,99,2
"2413",2016-10-12,"company02060","job0002387","CA","ON","Waterloo",4,28,NA,"retail sales associate","retail",1372,270,NA,28200,NA,"EN",0,0,"None",0,136,27
"2414",2016-10-12,"company02061","job0002388","US","TN","Memphis",0,NA,NA,"warehouse manager","management",1423,210,2,35200,NA,"EN",1,0,"None",0,48,8
"2415",2016-10-12,"company02062","job0002389","US","CO","Denver",3.5,30,NA,NA,NA,53,21,NA,44200,NA,"EN",0,0,"None",0,27,2
"2416",2016-10-12,"company02063","job0002390","US","PA","Scranton",0,NA,NA,NA,NA,131,87,NA,39000,NA,"EN",0,0,"None",0,36,16
"2417",2016-10-12,"company02064","job0002391","US","IL","Chicago",3.3,70,NA,NA,NA,125,106,NA,46100,NA,"EN",0,0,"None",0,52,30
"2418",2016-10-12,"company00180","job0002392","US","CA","Modesto",0,NA,NA,NA,NA,74,92,NA,41500,NA,"EN",0,0,"None",0,64,21
"2419",2016-10-13,"company02065","job0002393","US","TX","San Antonio",4,458,NA,"automotive service manager","install",1946,312,NA,34300,NA,"EN",0,1,"High school",98,28,15
"2420",2016-10-13,"company02066","job0002394","US","NE",NA,0,NA,NA,"welder","manufacturing",1641,282,NA,39500,NA,"EN",0,1,"None",97,22,2
"2421",2016-10-13,"company02067","job0002395","US","NY","Yonkers",3.4,110,NA,"registered nurse","mednurse",672,126,1,62900,NA,"EN",0,1,"None",94,19,3
"2422",2016-10-13,"company01474","job0002396","US","AZ","Show Low",3.6,72,NA,"retail sales associate","retail",371,93,NA,22300,NA,"EN",0,0,"None",91,24,24
"2423",2016-10-13,"company02068","job0002397","US","NY","Garden City",0,NA,NA,"kitchen manager","food",1404,231,NA,38900,NA,"EN",1,0,"None",91,9,3
"2424",2016-10-13,"company02069","job0002398","US","CA","Orange",3.5,99,"HEALTH_CARE","care coordinator","service",4179,572,1,24800,NA,"EN",0,0,"Higher education",92,57,4
"2425",2016-10-13,"company02070","job0002399","US","WA","Bothell",3.8,90,"CONSTRUCTION","sales and service","sales",1920,382,NA,43800,NA,"EN",0,0,"None",91,25,1
"2426",2016-10-13,"company02071","job0002400","US","IL","Chicago",3,17,NA,"marketing intern","marketing",3051,448,NA,23800,NA,"EN",0,0,"Higher education",88,22,6
"2427",2016-10-13,"company00121","job0002401","US","KY","Bowling Green",0,NA,NA,"retail sales associate","retail",1729,264,1,26000,NA,"EN",1,0,"None",86,17,17
"2428",2016-10-13,"company02072","job0002402","US","SC","Mount Pleasant",2.5,26,NA,"room attendant","sanitation",3498,531,NA,16100,"USD","EN",0,0,"High school",85,7,3
"2429",2016-10-13,"company02073","job0002403","US","CO","Englewood",3.8,55,NA,"retail sales associate","retail",1769,351,NA,53200,NA,"EN",0,1,"Higher education",85,24,1
"2430",2016-10-13,"company02074","job0002404","US","NY","Manhattan",0,NA,NA,"retail sales associate","retail",2588,397,NA,18200,NA,"EN",0,0,"High school",84,16,2
"2431",2016-10-13,"company00344","job0000368","US","IA","Nevada",0,NA,NA,"millwright","install",1186,172,5,36100,NA,"EN",0,1,"High school",84,22,2
"2432",2016-10-13,"company02075","job0002405","US","WA","Auburn",3.4,82,"AEROSPACE_AND_DEFENSE","customer service representative","customer",3095,495,5,30000,NA,"EN",0,0,"High school",82,17,2
"2433",2016-10-13,"company02076","job0002406","US","AZ","Peoria",0,NA,NA,"customer service representative","customer",3462,541,NA,22800,NA,"EN",0,0,"High school",81,49,3
"2434",2016-10-13,"company02077","job0002407","US","PA","Philadelphia",4,49,NA,"child welfare specialist","service",1584,267,2,36200,"USD","EN",0,0,"Higher education",80,31,0
"2435",2016-10-13,"company00988","job0002408","US","TX","Plano",4,163,NA,"data scientist","math",2254,421,0.5,69500,NA,"EN",0,0,"Higher education",79,14,3
"2436",2016-10-13,"company02078","job0002409","US","MD","Annapolis",3.6,80,NA,"senior technician","install",1951,330,NA,34100,NA,"EN",0,1,"High school",79,33,3
"2437",2016-10-13,"company02079","job0002410","US","NJ","Pennsauken",0,NA,NA,"hvac technician","install",2184,305,5,58200,NA,"EN",1,0,"None",77,18,1
"2438",2016-10-13,"company02080","job0002411","US","WA","Lacey",0,NA,NA,NA,NA,750,124,NA,23600,"USD","EN",0,0,"None",77,30,3
"2439",2016-10-13,"company02081","job0002412","DE","HH","Hamburg",3,71,NA,NA,NA,806,213,NA,22400,NA,"DE",NA,NA,NA,76,15,15
"2440",2016-10-13,"company00350","job0002413","US","NH","Portsmouth",2.7,124,NA,"medical director","medtech",1584,265,NA,129500,NA,"EN",0,0,"None",75,14,1
"2441",2016-10-13,"company02082","job0002414","US","SC","Pawleys Island",0,NA,NA,"technical recruiter","hr",5771,801,3,70100,NA,"EN",0,0,"Higher education",70,24,0
"2442",2016-10-13,"company02083","job0002415","US","VA","Lynchburg",3.9,94,NA,"truck driver","driver",1321,209,NA,56900,NA,"EN",0,1,"None",70,27,27
"2443",2016-10-13,"company02084","job0002416","US","TN","Clarksville",3,115,NA,"inventory manager","retail",1895,300,5,40100,NA,"EN",1,0,"Higher education",69,24,0
"2444",2016-10-13,"company02085","job0002417","US","CA","Turlock",3.1,157,"AGRICULTURE_AND_EXTRACTION","packer","warehouse",2614,490,NA,19800,NA,"EN",0,0,"Higher education",68,7,0
"2445",2016-10-13,"company02086","job0002418","US","IA","Harlan",0,NA,NA,"shift leader","management",1817,318,NA,28000,NA,"EN",0,1,"None",67,19,1
"2446",2016-10-13,"company02087","job0002419","US","NY","New York",3.6,61,NA,"public relations manager","marketing",1713,264,NA,44400,NA,"EN",0,0,"Higher education",66,12,4
"2447",2016-10-13,"company00872","job0002200","US","GA","Lake Park",4.2,55,NA,"office manager","admin",2021,390,NA,41200,NA,"EN",1,0,"High school",65,5,0
"2448",2016-10-13,"company02088","job0002420","US","CA","Los Angeles",4.1,35,NA,"corporate recruiter","hr",7556,1044,5,45600,"USD","EN",0,1,"Higher education",65,70,23
"2449",2016-10-13,"company00204","job0002421","US","OH","Akron",3.9,47,NA,"financial advisor","sales",2808,378,2,96100,NA,"EN",0,1,"Higher education",64,26,0
"2450",2016-10-13,"company02089","job0002422","US","CA","Tulare",0,NA,NA,"maintenance mechanic","install",1266,171,NA,41000,NA,"EN",0,1,"None",64,15,3
"2451",2016-10-13,"company02090","job0002423","US","IL","Arthur",3.8,42,"AGRICULTURE_AND_EXTRACTION","store manager","retail",3045,449,2,55100,NA,"EN",1,1,"Higher education",63,34,1
"2452",2016-10-13,"company02091","job0002424","US","NJ","Pequannock",0,NA,NA,"production worker","manufacturing",1994,345,NA,17400,NA,"EN",0,0,"High school",62,12,0
"2453",2016-10-13,"company02092","job0002425","US","CA","Bell",0,NA,NA,"production artist","arts",2388,361,NA,35700,"USD","EN",0,0,"None",62,9,0
"2454",2016-10-13,"company02093","job0002426","US","FL","Orlando",4,16,NA,"general manager","management",4501,623,8,94300,NA,"EN",1,1,"Higher education",59,17,3
"2455",2016-10-13,"company02094","job0002427","US","MO","St. Louis",4.1,63,NA,"researcher","science",2896,426,2,54300,"USD","EN",0,1,"Higher education",57,3,3
"2456",2016-10-13,"company02095","job0002428","US","NY","New York",4.2,34,NA,"customer service representative","customer",1850,273,NA,22600,NA,"EN",0,1,"None",57,12,12
"2457",2016-10-13,"company02096","job0002429","US","NC","Charlotte",0,NA,NA,"registered nurse - infusion","mednurse",2189,373,2,59000,NA,"EN",0,1,"None",54,8,3
"2458",2016-10-13,"company02097","job0002430","US","NV","Las Vegas",0,NA,NA,"senior java developer","techsoftware",1934,298,4,97500,NA,"EN",0,0,"Higher education",52,3,0
"2459",2016-10-13,"company02098","job0002431","US","IL","Schaumburg",3.7,7,NA,NA,NA,88,42,NA,45800,NA,"EN",0,0,"None",52,19,2
"2460",2016-10-13,"company02099","job0002432","US","LA","Metairie",0,NA,NA,"receptionist","admin",1253,263,NA,25700,NA,"EN",0,1,"High school",50,47,14
"2461",2016-10-13,"company02100","job0002433","DE","HE","Kirchheim",0,NA,NA,"fachkraft - lagerlogistik","warehouse",2783,463,NA,22300,NA,"DE",NA,NA,NA,48,4,0
"2462",2016-10-13,"company00382","job0000840","US","TX","Kingsville",0,NA,NA,"care assistant","care",2746,405,NA,20500,NA,"EN",0,1,"None",47,19,1
"2463",2016-10-13,"company00384","job0002434","US","GA","Alpharetta",0,NA,NA,"retail sales associate","retail",4224,678,NA,29500,NA,"EN",1,0,"None",45,25,3
"2464",2016-10-13,"company02101","job0002435","US","NC","Raleigh",5,50,NA,"oracle pl sql developer","techsoftware",1800,234,NA,89400,NA,"EN",0,0,"None",43,27,2
"2465",2016-10-13,"company02102","job0002436","US","AZ","Gilbert",0,NA,NA,"service technician","install",1285,255,NA,29900,"USD","EN",0,1,"High school",43,15,0
"2466",2016-10-13,"company02103","job0002437","US","OK","Norman",0,NA,NA,"maintenance manager","install",3285,447,8,70800,NA,"EN",1,0,"High school",43,18,3
"2467",2016-10-13,"company02104","job0002438","CA","ON","Cambridge",0,NA,NA,"physiotherapist","therapy",1207,206,NA,48000,NA,"EN",0,0,"None",43,17,3
"2468",2016-10-13,"company02105","job0002439","US","MN","Chaska",3.7,84,NA,"senior program manager","project",7630,1128,14,131400,NA,"EN",1,0,"Higher education",43,10,0
"2469",2016-10-13,"company02106","job0002440","US","NY","New York",4,112,NA,"accounting manager","accounting",3169,527,5,130600,NA,"EN",1,0,"Higher education",42,10,2
"2470",2016-10-13,"company02107","job0002441","US","GA","Atlanta",0,NA,NA,"clinician","medtech",1417,210,NA,61200,NA,"EN",0,1,"Higher education",42,20,11
"2471",2016-10-13,"company02108","job0002442","CA","ON","London",0,NA,NA,"construction manager","management",4266,651,10,105000,NA,"EN",1,1,"Higher education",41,7,3
"2472",2016-10-13,"company02109","job0002443","US","CO","Denver",3.8,43,NA,"mental health technician","medtech",4486,637,NA,28000,"USD","EN",1,1,"Higher education",41,15,7
"2473",2016-10-13,"company02110","job0002444","US","MD","Hanover",3.2,93,NA,"call center representative","customer",3682,562,NA,21000,NA,"EN",0,1,"High school",40,16,0
"2474",2016-10-13,"company02111","job0002445","CA","ON","Oakville",0,NA,NA,"ruby developer","techsoftware",3824,583,NA,77400,"CAD","EN",0,0,"Higher education",38,9,0
"2475",2016-10-13,"company02112","job0002446","US","OH","Euclid",0,NA,NA,"machine operator","manufacturing",338,63,NA,27900,"USD","EN",0,0,"None",36,24,1
"2476",2016-10-13,"company02113","job0002447","US","WI","Milwaukee",0,NA,NA,"human resources business partner","hr",2960,465,5,78100,NA,"EN",0,0,"Higher education",37,14,11
"2477",2016-10-13,"company02114","job0002448","US","WI","Ladysmith",0,NA,NA,"home manager","management",4661,711,3,48100,NA,"EN",1,1,"Higher education",36,30,0
"2478",2016-10-13,"company02115","job0002449","US","FL","Jacksonville",5,53,NA,"life enrichment manager","care",477,143,NA,34100,NA,"EN",0,0,"High school",36,10,0
